Date,Open,High,Low,Close,Volume,Simple_Return,Log_Return,Cumulative_Return,Volatility_20,MA_20,Rolling_Sharpe_20,Drawdown
2026-02-25,2596.0,2654.199951171875,2595.0,2629.300048828125,3621285,0.02160317780281029,0.021373136344911985,-0.1705094179447212,0.02418430102543427,2862.1300048828125,-0.4061817209221131,-0.18767513320117432
2026-02-26,2650.0,2671.0,2635.0,2647.699951171875,3464267,0.006998023048738977,0.006973650525698719,-0.16470462373278638,0.024392543591417584,2837.2950073242187,-0.35242684116226036,-0.18199046506025224
2026-02-27,2681.60009765625,2688.60009765625,2626.10009765625,2637.39990234375,5083717,-0.0038901873392286346,-0.0038977737995553314,-0.16795407923005734,0.024411419952011005,2812.970007324219,-0.3467406728687279,-0.1851726753964431
2026-03-02,2592.0,2623.800048828125,2580.300048828125,2613.5,3374385,-0.009061918263707835,-0.009103227193151287,-0.17549401135572607,0.023804572374139944,2785.165002441406,-0.40520599481794944,-0.19255657401103624
2026-03-04,2625.0,2635.0,2580.39990234375,2587.800048828125,3446434,-0.009833537850344354,-0.009882206402538962,-0.18360182220289512,0.022937781146266104,2753.290002441406,-0.480033073259568,-0.20049659950251045
2026-03-05,2600.0,2609.5,2546.39990234375,2578.800048828125,2960636,-0.0034778575740717077,-0.0034839193795361046,-0.18644113878900515,0.017780051082204543,2732.275,-0.42459968797084474,-0.20327715845942673
2026-03-06,2572.0,2619.199951171875,2553.60009765625,2557.60009765625,3998643,-0.008220858837624467,-0.008254836442501539,-0.1931292913431193,0.017741145304908112,2710.5800048828123,-0.44164447731098205,-0.2098269044724428
2026-03-09,2530.0,2560.0,2505.0,2527.39990234375,3653428,-0.011808020863064206,-0.011878289242836742,-0.20265683750473518,0.017643536339729617,2689.8699951171875,-0.43007992722554345,-0.2191572848698642
2026-03-10,2541.0,2545.199951171875,2490.10009765625,2513.10009765625,4323710,-0.005657911387208392,-0.0056739779988110505,-0.20716813446332993,0.017499640015464255,2668.1150024414064,-0.456231408827003,-0.22357522375941768
2026-03-11,2508.10009765625,2521.0,2460.10009765625,2464.89990234375,2720664,-0.019179576395485398,-0.019365890602929734,-0.22237431379716566,0.016994979097136393,2642.129992675781,-0.562856144276832,-0.23846672207067163
2026-03-12,2459.800048828125,2472.89990234375,2436.0,2442.39990234375,2752075,-0.00912815971902381,-0.009170076646880146,-0.22947260526244062,0.016582548995669664,2618.7599853515626,-0.527974452753463,-0.24541811946296233
2026-03-13,2437.0,2445.89990234375,2397.0,2410.5,2466012,-0.013060884220122415,-0.013146927591265302,-0.23953637435354047,0.012302467482636676,2601.77998046875,-0.5356775601571684,-0.2552736260392588
