Date,Open,High,Low,Close,Volume,Simple_Return,Log_Return,Cumulative_Return,Volatility_20,MA_20,Rolling_Sharpe_20,Drawdown
2026-02-06,945.0,948.0999755859376,937.5999755859376,941.0999755859376,18120272,-0.009055529652050698,-0.009096780179779641,-0.05049694556352646,0.008170935533034336,932.7049987792968,-0.036304827534521265,-0.06040335610492343
2026-02-09,945.0,950.0,935.3499755859376,937.25,23947829,-0.004090931554366017,-0.004099322306671323,-0.05438129756988752,0.00801384842965631,932.6174987792969,-0.011638750149917013,-0.06424718166381022
2026-02-10,930.0,940.9000244140624,929.9500122070312,932.4000244140624,31525385,-0.005174687208255646,-0.0051881222703115785,-0.05927457857323992,0.008082934206734482,932.3899993896484,-0.03011281905762456,-0.06908940980294367
2026-02-11,931.25,936.0,925.2999877929688,927.0999755859376,24869804,-0.00568430790363339,-0.005700525066569622,-0.06462195152140493,0.008171827564175177,931.8774993896484,-0.06727571422596273,-0.07438099222837678
2026-02-12,927.0,928.5999755859376,918.5,920.5999755859376,33872203,-0.007011110097259965,-0.007035803415728432,-0.07117999000184849,0.007812681713319763,931.6349975585938,-0.03362810762358967,-0.08087060899998012
2026-02-13,913.0,928.2000122070312,901.0,903.9000244140624,50188359,-0.01814029069601719,-0.018306843049353008,-0.08802905498749258,0.008791401410549822,930.5574981689454,-0.1340022823367294,-0.09754388333997373
2026-02-16,903.9000244140624,929.5,902.0999755859376,925.7999877929688,18806989,0.024228302674405455,0.023939453597724272,-0.06593354690146602,0.010338138627016016,930.2924987792969,-0.027608651170128676,-0.07567890339516607
2026-02-17,923.0,928.0999755859376,918.5999755859376,925.7000122070312,22599629,-0.00010798832064773389,-0.00010799415180623384,-0.06603441516910957,0.010311394849986933,930.1824981689454,-0.011510437941631025,-0.07577871927812774
2026-02-18,923.2000122070312,925.5,919.5499877929688,924.7000122070312,12738702,-0.0010802635700692953,-0.0010808474753119567,-0.0670433441661008,0.01027661090608047,929.8574981689453,-0.034080867542086446,-0.0767771218583744
2026-02-19,929.0,929.2000122070312,912.4500122070312,915.5999755859376,21209234,-0.0098410689963917,-0.009889812370803995,-0.0762246349868051,0.01017770648837956,929.6199981689454,-0.02542048419182296,-0.08586262190121347
2026-02-20,911.0,917.8499755859376,908.4000244140624,911.8499755859376,22654907,-0.004095675076443928,-0.004104085325228895,-0.08000811872552249,0.01020910418009698,929.2774963378906,-0.03665436430096953,-0.08960663157713847
2026-02-23,916.5,925.6500244140624,915.25,923.5999755859376,23270122,0.012885891664853766,0.0128035749581194,-0.06815320301087457,0.010602050858068809,929.6524963378906,0.0384526955432422,-0.07787540125924013
2026-02-24,927.9500122070312,927.9500122070312,909.1500244140624,910.5,31313985,-0.014183603218078211,-0.0142851518790888,-0.08137014823940536,0.010768041336159412,928.8574951171875,-0.08038710785139348,-0.0909544506854086
2026-02-25,910.5499877929688,916.0,903.0999755859376,907.5999755859376,27884303,-0.003185089966021293,-0.003190173161560287,-0.08429606696273562,0.01062539784500798,927.6024932861328,-0.12837115942616276,-0.09384984254318682
2026-02-26,912.0,912.0,895.0,898.5999755859375,41165937,-0.009916262937523568,-0.009965756539042168,-0.09337642793565759,0.010740105874523736,925.7574920654297,-0.18734999783635145,-0.10283546576540693
2026-02-27,898.5999755859375,898.9500122070312,885.0,887.75,34620755,-0.012074311017939543,-0.01214779764386292,-0.10432328292095783,0.010932543229822681,923.6824920654296,-0.20895246601693676,-0.11366810938602029
2026-03-02,876.2000122070312,887.75,871.5499877929688,879.4000244140625,38378924,-0.009405773681709362,-0.009450287314306298,-0.11274781541377976,0.011044821959204771,921.2474945068359,-0.2440038191023696,-0.12200474655601698
2026-03-04,848.0,879.2999877929688,848.0,868.6500244140625,39862322,-0.01222424346322104,-0.012299574063229709,-0.12359380213143645,0.00958020908389033,917.2449951171875,-0.46007518232831246,-0.13273757429366867
2026-03-05,873.8499755859375,881.4000244140625,863.5,877.75,31324582,0.010475997617194421,0.010421504602880449,-0.11441257289087092,0.009948352287050275,913.4774963378907,-0.41392778875963887,-0.12365213518848697
2026-03-06,868.0499877929688,871.7000122070312,855.0999755859375,857.0499877929688,34439647,-0.02358303868644973,-0.023865569338555166,-0.13529741544461904,0.010880960430772623,908.8449951171875,-0.4716950909139418,-0.1443190807871245
2026-03-09,825.0,842.4500122070312,821.5,840.7000122070312,35592613,-0.01907703846778075,-0.019261353048655394,-0.1517933799133715,0.011304991517770552,903.8249969482422,-0.4989587346617033,-0.16064293859909454
2026-03-10,850.0499877929688,856.7999877929688,840.5999755859375,849.4500122070312,52866024,0.010407993187759423,0.010354202937104396,-0.14296525118969738,0.011857199428971033,899.4349975585938,-0.41477315367260253,-0.15190691602193618
2026-03-11,845.0,848.8499755859375,827.5999755859375,833.9500122070312,42261076,-0.018247100803175043,-0.01841563243764762,-0.1586036506430628,0.01223591323657054,894.5124969482422,-0.4559875018213099,-0.16738215601575954
2026-03-12,820.0999755859375,836.4000244140625,820.0999755859375,832.75,46107561,-0.001438949804503764,-0.0014399860869986644,-0.15981437775548013,0.01227073229250131,889.7949981689453,-0.43733303215709274,-0.16858025129958704
2026-03-13,820.0,823.7999877929688,812.0,817.0,41693319,-0.018913239267487225,-0.019094382213786135,-0.17570500945809342,0.012647543455285067,884.6149993896485,-0.4719750931297268,-0.18430509193847208
