Date,Open,High,Low,Close,Volume,Simple_Return,Log_Return,Cumulative_Return,Volatility_20,MA_20,Rolling_Sharpe_20,Drawdown
2026-01-19,1685.0,1685.0,1666.5,1681.199951171875,5104958,-0.0050894173320767955,-0.0051024125271988095,0.03153755111291545,,,,-0.005089417332076751
2026-01-20,1673.0,1680.199951171875,1652.9000244140625,1658.9000244140625,6406503,-0.013264291818631313,-0.01335304827209844,0.017854936013077527,,,,-0.01828620163402862
2026-01-21,1651.0,1657.0,1631.199951171875,1654.4000244140625,6224582,-0.0027126408667028645,-0.002716326744088777,0.015093861117273288,,,,-0.02094923860288227
2026-01-22,1666.0,1671.199951171875,1653.800048828125,1663.5,6228892,0.005500468720774032,0.0054853963873720555,0.020677353148998545,,,,-0.015564000513767332
2026-01-23,1667.199951171875,1675.699951171875,1662.199951171875,1670.800048828125,5869137,0.004388367194544607,0.004378766388886891,0.0251564601617722,,,,-0.01124393386849319
2026-01-27,1685.800048828125,1689.4000244140625,1661.0999755859375,1682.699951171875,10673087,0.0071222779482778,0.007097034317257692,0.03245790941151694,,,,-0.004201738342458868
2026-01-28,1680.0,1688.800048828125,1650.0,1666.5,8588664,-0.009627355822167227,-0.009673998416881671,0.022518069746201297,,,,-0.013788642534531565
2026-01-29,1658.0,1666.5,1642.0999755859375,1659.5,4749582,-0.00420042004200416,-0.004209266587765034,0.018223064352727913,,1638.8500122070313,,-0.01793114448608169
2026-01-30,1655.0,1655.0,1618.0999755859375,1641.0,9207926,-0.01114793612533893,-0.011210540069938378,0.006871978669976908,0.015710628401475583,1639.410009765625,0.021795672551670087,-0.028879185358035582
2026-02-02,1662.0,1662.0,1618.0,1629.4000244140625,6784887,-0.0070688455733927125,-0.007093948230081732,-0.00024544385941749347,0.015724657418865712,1638.860009765625,-0.021393997216169667,-0.03574388842984699
2026-02-03,1727.199951171875,1728.0,1653.0,1656.0,8805868,0.01632501238945472,0.016193192085195807,0.016075561655991333,0.015351338026651363,1641.3400085449218,0.09904475491649027,-0.02000239546185675
2026-02-04,1574.0,1584.9000244140625,1510.0999755859375,1535.800048828125,28828622,-0.07258451157721924,-0.07535360625547874,-0.05767578671235751,0.023023072103458084,1637.5200134277343,-0.10543385707817779,-0.0911350429341027
2026-02-05,1534.0,1551.0,1515.699951171875,1520.199951171875,10628127,-0.010157635864221692,-0.010209576677326936,-0.06724757293697259,0.02263946500164041,1631.580010986328,-0.16617978102834713,-0.10036696221772956
2026-02-06,1522.0999755859375,1525.0,1480.0,1507.0999755859375,13900866,-0.008617271416065497,-0.008654614786133554,-0.07528535376496848,0.022495292092950085,1626.2700073242188,-0.15135287514929588,-0.10811934427915885
2026-02-09,1522.0999755859375,1528.0,1493.0,1497.199951171875,8294615,-0.006568923478492916,-0.0065905938089533805,-0.08135973351552805,0.02248642949184604,1620.4250061035157,-0.16716937267361154,-0.11397804005853711
2026-02-10,1500.0,1515.9000244140625,1491.0,1497.800048828125,8657000,0.0004008133020445559,0.0004007329978502842,-0.08099153027692729,0.022431295011225674,1615.5200073242188,-0.141410601252,-0.11362291067108907
2026-02-11,1501.199951171875,1505.9000244140625,1469.0,1471.9000244140625,7934411,-0.017292044044414756,-0.017443297629854745,-0.09688306521256884,0.02261676227737349,1609.1650085449219,-0.18310387011386328,-0.12895018233972474
2026-02-12,1428.9000244140625,1435.699951171875,1380.5,1386.0,26048896,-0.05835995854966969,-0.06013219903545941,-0.1495889320922681,0.025801339691337348,1598.4750061035156,-0.2780025240984496,-0.17978461359307576
2026-02-13,1293.9000244140625,1377.300048828125,1281.5,1369.0999755859375,45785709,-0.012193379808125848,-0.012268328942336487,-0.15995831723630094,0.025767648327758956,1586.9400024414062,-0.3021716963609034,-0.18978581132400413
2026-02-16,1373.699951171875,1376.0,1338.300048828125,1365.5999755859375,14621891,-0.0025564239737145833,-0.002559697205182916,-0.16210581993303763,0.02123823301683914,1570.729998779297,-0.5014925979089743,-0.1918570622997792
2026-02-17,1370.0,1431.0,1367.0,1391.199951171875,25347684,0.01874632106298435,0.01857277433989649,-0.14639838661669635,0.022201702222882935,1556.229998779297,-0.42641132703322665,-0.17670735532486753
2026-02-18,1390.9000244140625,1401.0,1345.300048828125,1373.699951171875,20241373,-0.012579068871630517,-0.012658855156036456,-0.1571359001003798,0.02219584906997164,1541.9699951171874,-0.42495998336075375,-0.18706361020374285
2026-02-19,1385.0,1402.0,1363.199951171875,1370.5,14574228,-0.002329439677962508,-0.0023321570433485054,-0.15909930117781612,0.022202132416940176,1527.7749938964844,-0.42397455296833253,-0.18895729648579387
2026-02-20,1359.199951171875,1365.0,1338.199951171875,1353.199951171875,12633552,-0.012623165872400532,-0.01270351491973801,-0.16971413018126602,0.021930605122271768,1512.259991455078,-0.47069311011798176,-0.19919522306185392
2026-02-23,1352.0,1352.0,1318.0,1327.5,12887826,-0.018991983519966005,-0.01917464770700856,-0.18548290573772408,0.021731094031022007,1495.094989013672,-0.5292073845959682,-0.21440409418817322
2026-02-24,1301.0,1303.5999755859375,1264.0999755859375,1275.5,27839061,-0.03917137476459509,-0.0399592155342278,-0.21738866008924074,0.022154846445043442,1474.7349914550782,-0.625283861186036,-0.24517696582825985
2026-02-25,1286.199951171875,1323.5999755859375,1286.199951171875,1290.0999755859375,16669618,0.011446472431154486,0.01138145722506182,-0.20843052096264336,0.022853143543090537,1455.914990234375,-0.5601109152842728,-0.23653690477721265
2026-02-26,1305.5,1314.0,1286.300048828125,1289.0999755859375,11493914,-0.0007751337252338564,-0.0007754342967119506,-0.20904409316171102,0.022933839824446797,1437.3949890136719,-0.5506536903178741,-0.23712869077029125
2026-02-27,1326.300048828125,1335.0,1294.199951171875,1300.0999755859375,23141724,0.008533085259737172,0.008496884279303254,-0.20229479897196712,0.023416273440935574,1420.3499877929687,-0.4972282350732313,-0.23061904484642676
2026-03-02,1291.0,1298.800048828125,1273.0,1288.9000244140625,9700361,-0.008614684549030471,-0.008652005437003877,-0.20916677764194458,0.023402929923172906,1403.3249877929688,-0.5008405021872392,-0.23724701907310652
2026-03-04,1292.0,1317.0,1292.0,1307.4000244140625,15154950,0.01435332426842817,0.014251290499864929,-0.19781569195919346,0.023284752330483476,1385.8949890136719,-0.507552328103111,-0.22629897820115263
2026-03-05,1320.0,1320.0,1290.0999755859375,1305.800048828125,10362147,-0.0012237842711182445,-0.0012245337065833147,-0.19879739249791173,0.017921085146719917,1374.3949890136719,-0.4526386968637973,-0.22724582134217813
2026-03-06,1303.0,1327.199951171875,1303.0,1308.4000244140625,8724291,0.0019910977858139667,0.0019891181779106955,-0.19720211976012592,0.01805303220906419,1363.8049926757812,-0.4155447017187505,-0.22570719220807403
2026-03-09,1290.0,1318.0,1282.5,1315.0,10068514,0.005044310197787727,0.0050316302881571705,-0.19315255822606958,0.018265182352476608,1354.1999938964843,-0.3732527548401748,-0.22180141910165557
2026-03-10,1320.0,1321.0,1284.0999755859375,1295.5999755859375,9600171,-0.014752870276853569,-0.01486277615851801,-0.20505587386777158,0.018353221261502756,1344.1199951171875,-0.39399834204397244,-0.23328208181528043
2026-03-11,1288.0,1299.5,1271.300048828125,1276.300048828125,7868891,-0.014896516765588896,-0.015008584207141604,-0.21689777237040675,0.018339409279188843,1333.0449951171875,-0.4363065618219181,-0.24470350813799652
2026-03-12,1272.5,1278.5999755859375,1258.0,1265.800048828125,7599940,-0.00822690558512551,-0.008260933330087967,-0.22334028046061682,0.01820504645920012,1322.7399963378907,-0.4143074509786734,-0.2509172610653217
2026-03-13,1251.0,1269.5999755859375,1242.5999755859375,1248.300048828125,7365621,-0.013825248321171602,-0.013921707143415438,-0.23407779394430028,0.013504963451331854,1315.854998779297,-0.3874102893881844,-0.261273515944197
